case,kind,replicate,observable,weight_abs
driven_dt1e-3,complex,482,I1_plus_I3,0.09680917518636575
driven_dt1e-3,complex,482,cos_theta3,0.04226403172376481
driven_dt1e-3,complex,482,cos_theta1_plus_cos_theta3,0.027677465727632557
driven_dt1e-3,complex,483,I2,0.0986424914820019
driven_dt1e-3,complex,483,I1_plus_I3,0.10117184366734096
driven_dt1e-3,complex,483,cos_theta3,0.040406369051781146
driven_dt1e-3,complex,483,cos_theta1_plus_cos_theta3,0.025613345998489346
driven_dt1e-3,complex,484,I2,0.0762929998193695
driven_dt1e-3,complex,484,I1_plus_I3,0.10494250346470897
driven_dt1e-3,complex,484,cos_theta3,0.03335024202676035
driven_dt1e-3,complex,484,cos_theta1_plus_cos_theta3,0.020949762557567222
driven_dt1e-3,complex,485,I2,0.10358621629757257
driven_dt1e-3,complex,485,I1_plus_I3,0.11804856671811698
driven_dt1e-3,complex,485,cos_theta3,0.0425749537127577
driven_dt1e-3,complex,485,cos_theta1_plus_cos_theta3,0.02960767042743476
driven_dt1e-3,complex,486,I2,0.09106051274990196
driven_dt1e-3,complex,486,I1_plus_I3,0.10910176358705288
driven_dt1e-3,complex,486,cos_theta3,0.04184911580038487
driven_dt1e-3,complex,486,cos_theta1_plus_cos_theta3,0.03126425386013871
driven_dt1e-3,complex,487,I2,0.08989199311348449
driven_dt1e-3,complex,487,I1_plus_I3,0.09557445987504887
driven_dt1e-3,complex,487,cos_theta3,0.04021304058577675
driven_dt1e-3,complex,487,cos_theta1_plus_cos_theta3,0.026275897176310094
driven_dt1e-3,complex,488,I2,0.09828605545960738
driven_dt1e-3,complex,488,I1_plus_I3,0.09914579242405717
driven_dt1e-3,complex,488,cos_theta3,0.035602151520545085
driven_dt1e-3,complex,488,cos_theta1_plus_cos_theta3,0.023859906912695947
driven_dt1e-3,complex,489,I2,0.08869547168432426
driven_dt1e-3,complex,489,I1_plus_I3,0.08983553224284321
driven_dt1e-3,complex,489,cos_theta3,0.03919095170969505
driven_dt1e-3,complex,489,cos_theta1_plus_cos_theta3,0.02574187550864425
driven_dt1e-3,complex,490,I2,0.08923598982990044
driven_dt1e-3,complex,490,I1_plus_I3,0.10032805002010688
driven_dt1e-3,complex,490,cos_theta3,0.04156599434390355
driven_dt1e-3,complex,490,cos_theta1_plus_cos_theta3,0.027649648859053046
driven_dt1e-3,complex,491,I2,0.10082426924713693
driven_dt1e-3,complex,491,I1_plus_I3,0.10979626532983294
driven_dt1e-3,complex,491,cos_theta3,0.042126668900493054
driven_dt1e-3,complex,491,cos_theta1_plus_cos_theta3,0.0268324934318392
driven_dt1e-3,complex,492,I2,0.10029587501297609
driven_dt1e-3,complex,492,I1_plus_I3,0.10398539373050457
driven_dt1e-3,complex,492,cos_theta3,0.04125961434060488
driven_dt1e-3,complex,492,cos_theta1_plus_cos_theta3,0.029852169337656602
driven_dt1e-3,complex,493,I2,0.09508074966923383
driven_dt1e-3,complex,493,I1_plus_I3,0.10819898769289894
driven_dt1e-3,complex,493,cos_theta3,0.04223029020555615
driven_dt1e-3,complex,493,cos_theta1_plus_cos_theta3,0.03147668892606095
driven_dt1e-3,complex,494,I2,0.09995334205687598
driven_dt1e-3,complex,494,I1_plus_I3,0.11708447307567728
driven_dt1e-3,complex,494,cos_theta3,0.04202164047206347
driven_dt1e-3,complex,494,cos_theta1_plus_cos_theta3,0.026391851699801766
driven_dt1e-3,complex,495,I2,0.0732210427899525
driven_dt1e-3,complex,495,I1_plus_I3,0.09525822814401283
driven_dt1e-3,complex,495,cos_theta3,0.03237023453657114
driven_dt1e-3,complex,495,cos_theta1_plus_cos_theta3,0.022019552162733592
driven_dt1e-3,complex,496,I2,0.09370529260530643
driven_dt1e-3,complex,496,I1_plus_I3,0.10162583682852691
driven_dt1e-3,complex,496,cos_theta3,0.0444903850552877
driven_dt1e-3,complex,496,cos_theta1_plus_cos_theta3,0.028196687932319706
driven_dt1e-3,complex,497,I2,0.09026579870337151
driven_dt1e-3,complex,497,I1_plus_I3,0.11020754081024241
driven_dt1e-3,complex,497,cos_theta3,0.03735249768526534
driven_dt1e-3,complex,497,cos_theta1_plus_cos_theta3,0.027595315837385725
driven_dt1e-3,complex,498,I2,0.08994354217852675
driven_dt1e-3,complex,498,I1_plus_I3,0.09674557133093985
driven_dt1e-3,complex,498,cos_theta3,0.037817554835098265
driven_dt1e-3,complex,498,cos_theta1_plus_cos_theta3,0.025242467366907325
driven_dt1e-3,complex,499,I2,0.09238076849849672
driven_dt1e-3,complex,499,I1_plus_I3,0.11221488795280335
driven_dt1e-3,complex,499,cos_theta3,0.04119798186262554
driven_dt1e-3,complex,499,cos_theta1_plus_cos_theta3,0.0247682641468501
driven_dt1e-3,real,0,I2,0.5128271831068212
driven_dt1e-3,real,0,I1_plus_I3,0.3106788207235943
driven_dt1e-3,real,0,cos_theta3,0.13008332762087002
driven_dt1e-3,real,0,cos_theta1_plus_cos_theta3,0.23326084451292833
driven_dt1e-3,real,1,I2,0.4945241476257524
driven_dt1e-3,real,1,I1_plus_I3,0.29924992278778406
driven_dt1e-3,real,1,cos_theta3,0.12833945204765762
driven_dt1e-3,real,1,cos_theta1_plus_cos_theta3,0.22586964823814204
driven_dt1e-3,real,2,I2,0.4974993340848432
driven_dt1e-3,real,2,I1_plus_I3,0.3063031617072369
driven_dt1e-3,real,2,cos_theta3,0.12590267969652555
driven_dt1e-3,real,2,cos_theta1_plus_cos_theta3,0.22855786705940576
driven_dt1e-3,real,3,I2,0.4868861825212711
driven_dt1e-3,real,3,I1_plus_I3,0.2976485646795297
driven_dt1e-3,real,3,cos_theta3,0.1197689191539199
driven_dt1e-3,real,3,cos_theta1_plus_cos_theta3,0.20970108280135208
driven_dt1e-3,real,4,I2,0.4838492962860342
driven_dt1e-3,real,4,I1_plus_I3,0.29439662057457205
driven_dt1e-3,real,4,cos_theta3,0.1209454720831416
driven_dt1e-3,real,4,cos_theta1_plus_cos_theta3,0.21783410572780595
driven_dt1e-3,real,5,I2,0.5014000808841438
driven_dt1e-3,real,5,I1_plus_I3,0.302968356559046
driven_dt1e-3,real,5,cos_theta3,0.12587938303768295
driven_dt1e-3,real,5,cos_theta1_plus_cos_theta3,0.22258182656122621
driven_dt1e-3,real,6,I2,0.5053288307758138
driven_dt1e-3,real,6,I1_plus_I3,0.3162315607734223
driven_dt1e-3,real,6,cos_theta3,0.12568726386095222
driven_dt1e-3,real,6,cos_theta1_plus_cos_theta3,0.2227892768068524
driven_dt1e-3,real,7,I2,0.5000774795960142
driven_dt1e-3,real,7,I1_plus_I3,0.30268956250921214
driven_dt1e-3,real,7,cos_theta3,0.12679897836519624
driven_dt1e-3,real,7,cos_theta1_plus_cos_theta3,0.22499341823430774
driven_dt1e-3,real,8,I2,0.49309050114673525
driven_dt1e-3,real,8,I1_plus_I3,0.29529932364850414
driven_dt1e-3,real,8,cos_theta3,0.12294128450923096
driven_dt1e-3,real,8,cos_theta1_plus_cos_theta3,0.2141068220520771
driven_dt1e-3,real,9,I2,0.5043262886184757
driven_dt1e-3,real,9,I1_plus_I3,0.3001387896038755
driven_dt1e-3,real,9,cos_theta3,0.12628754417999205
driven_dt1e-3,real,9,cos_theta1_plus_cos_theta3,0.22065154646392002
driven_dt1e-3,real,10,I2,0.4886171487402627
driven_dt1e-3,real,10,I1_plus_I3,0.2946307068748788
driven_dt1e-3,real,10,cos_theta3,0.1166195692117332
driven_dt1e-3,real,10,cos_theta1_plus_cos_theta3,0.211654599474974
driven_dt1e-3,real,11,I2,0.5103971092071777
driven_dt1e-3,real,11,I1_plus_I3,0.30897667685950303
driven_dt1e-3,real,11,cos_theta3,0.12726319325924795
driven_dt1e-3,real,11,cos_theta1_plus_cos_theta3,0.23045152229665683
driven_dt1e-3,real,12,I2,0.4843874051839738
driven_dt1e-3,real,12,I1_plus_I3,0.28798183228581836
driven_dt1e-3,real,12,cos_theta3,0.1231675356750038
driven_dt1e-3,real,12,cos_theta1_plus_cos_theta3,0.21253490412672116
driven_dt1e-3,real,13,I2,0.5040949855648725
driven_dt1e-3,real,13,I1_plus_I3,0.3134141221505426
driven_dt1e-3,real,13,cos_theta3,0.12247830014825445
driven_dt1e-3,real,13,cos_theta1_plus_cos_theta3,0.22487244101488016
driven_dt1e-3,real,14,I2,0.48035494168124104
driven_dt1e-3,real,14,I1_plus_I3,0.2937415336432884
driven_dt1e-3,real,14,cos_theta3,0.11738742001106493
driven_dt1e-3,real,14,cos_theta1_plus_cos_theta3,0.2132409815811207
driven_dt1e-3,real,15,I2,0.5087361397751915
driven_dt1e-3,real,15,I1_plus_I3,0.3094320706485764
driven_dt1e-3,real,15,cos_theta3,0.12401834620928387
driven_dt1e-3,real,15,cos_theta1_plus_cos_theta3,0.22891764453985453
driven_dt1e-3,real,16,I2,0.4817852181919868
driven_dt1e-3,real,16,I1_plus_I3,0.2912205652337798
driven_dt1e-3,real,16,cos_theta3,0.11737775881411007
driven_dt1e-3,real,16,cos_theta1_plus_cos_theta3,0.2092699728494837
driven_dt1e-3,real,17,I2,0.49185731115595105
driven_dt1e-3,real,17,I1_plus_I3,0.2975909891015303
driven_dt1e-3,real,17,cos_theta3,0.12397884878105371
driven_dt1e-3,real,17,cos_theta1_plus_cos_theta3,0.2224288560739657
driven_dt1e-3,real,18,I2,0.4866862406167351
driven_dt1e-3,real,18,I1_plus_I3,0.3024167795542319
driven_dt1e-3,real,18,cos_theta3,0.11453856792869234
driven_dt1e-3,real,18,cos_theta1_plus_cos_theta3,0.20655362414136946
driven_dt1e-3,real,19,I2,0.49908040261255604
driven_dt1e-3,real,19,I1_plus_I3,0.30609492776191466
driven_dt1e-3,real,19,cos_theta3,0.12543294149452736
driven_dt1e-3,real,19,cos_theta1_plus_cos_theta3,0.22682344006059438
driven_dt1e-3,real,20,I2,0.4861769078289165
driven_dt1e-3,real,20,I1_plus_I3,0.30014107875433865
driven_dt1e-3,real,20,cos_theta3,0.12370732578938907
driven_dt1e-3,real,20,cos_theta1_plus_cos_theta3,0.21373063812820023
driven_dt1e-3,real,21,I2,0.5006422665067979
driven_dt1e-3,real,21,I1_plus_I3,0.3115525702938269
driven_dt1e-3,real,21,cos_theta3,0.12521078118216272
driven_dt1e-3,real,21,cos_theta1_plus_cos_theta3,0.22329191599054435
driven_dt1e-3,real,22,I2,0.4770055015696005
driven_dt1e-3,real,22,I1_plus_I3,0.2883579241872335
driven_dt1e-3,real,22,cos_theta3,0.11708261327263435
driven_dt1e-3,real,22,cos_theta1_plus_cos_theta3,0.206632445602236
driven_dt1e-3,real,23,I2,0.49311931477670645
driven_dt1e-3,real,23,I1_plus_I3,0.30273120585452046
driven_dt1e-3,real,23,cos_theta3,0.12241497259966315
driven_dt1e-3,real,23,cos_theta1_plus_cos_theta3,0.21528854744598594
driven_dt1e-3,real,24,I2,0.487206957963973
driven_dt1e-3,real,24,I1_plus_I3,0.2933038436689724
driven_dt1e-3,real,24,cos_theta3,0.11687565638690864
driven_dt1e-3,real,24,cos_theta1_plus_cos_theta3,0.21198892244496623
driven_dt1e-3,real,25,I2,0.492341929549259
driven_dt1e-3,real,25,I1_plus_I3,0.30421844484975236
driven_dt1e-3,real,25,cos_theta3,0.12389918452784401
driven_dt1e-3,real,25,cos_theta1_plus_cos_theta3,0.21670719297189697
driven_dt1e-3,real,26,I2,0.48531304886069465
driven_dt1e-3,real,26,I1_plus_I3,0.30203521801721606
driven_dt1e-3,real,26,cos_theta3,0.12412535418801769
driven_dt1e-3,real,26,cos_theta1_plus_cos_theta3,0.21461392007246308
driven_dt1e-3,real,27,I2,0.5093975284997934
driven_dt1e-3,real,27,I1_plus_I3,0.3115487896574171
driven_dt1e-3,real,27,cos_theta3,0.12808565115912865
driven_dt1e-3,real,27,cos_theta1_plus_cos_theta3,0.2288951484793042
driven_dt1e-3,real,28,I2,0.49377589038692216
driven_dt1e-3,real,28,I1_plus_I3,0.30583675337744853
driven_dt1e-3,real,28,cos_theta3,0.12711818947845094
driven_dt1e-3,real,28,cos_theta1_plus_cos_theta3,0.22955439224323357
driven_dt1e-3,real,29,I2,0.5063857015272218
driven_dt1e-3,real,29,I1_plus_I3,0.31524200637741434
driven_dt1e-3,real,29,cos_theta3,0.13349775760937363
driven_dt1e-3,real,29,cos_theta1_plus_cos_theta3,0.23463556408458905
driven_dt1e-3,real,30,I2,0.49716459054508944
driven_dt1e-3,real,30,I1_plus_I3,0.3108944113435821
driven_dt1e-3,real,30,cos_theta3,0.12747447054463878
driven_dt1e-3,real,30,cos_theta1_plus_cos_theta3,0.22865976656439993
driven_dt1e-3,real,31,I2,0.5009139328963604
driven_dt1e-3,real,31,I1_plus_I3,0.31242629415063305
driven_dt1e-3,real,31,cos_theta3,0.1279145818781256
driven_dt1e-3,real,31,cos_theta1_plus_cos_theta3,0.228499208167316
driven_dt1e-3,real,32,I2,0.49695068430001976
driven_dt1e-3,real,32,I1_plus_I3,0.30896427523942915
driven_dt1e-3,real,32,cos_theta3,0.1303693820081829
driven_dt1e-3,real,32,cos_theta1_plus_cos_theta3,0.22995563571746994
driven_dt1e-3,real,33,I2,0.47991349792359017
driven_dt1e-3,real,33,I1_plus_I3,0.2953682009451618
driven_dt1e-3,real,33,cos_theta3,0.12279905844704912
driven_dt1e-3,real,33,cos_theta1_plus_cos_theta3,0.2145299269521565
driven_dt1e-3,real,34,I2,0.4951001652686088
driven_dt1e-3,real,34,I1_plus_I3,0.3004394499048678
driven_dt1e-3,real,34,cos_theta3,0.123073775935584
driven_dt1e-3,real,34,cos_theta1_plus_cos_theta3,0.21747719480523478
driven_dt1e-3,real,35,I2,0.5075840148018462
driven_dt1e-3,real,35,I1_plus_I3,0.3112732861477195
driven_dt1e-3,real,35,cos_theta3,0.12558138281041784
driven_dt1e-3,real,35,cos_theta1_plus_cos_theta3,0.22553444776715015
driven_dt1e-3,real,36,I2,0.4912173514405356
driven_dt1e-3,real,36,I1_plus_I3,0.29798609397169534
driven_dt1e-3,real,36,cos_theta3,0.1189998557001182
driven_dt1e-3,real,36,cos_theta1_plus_cos_theta3,0.2132198400252521
driven_dt1e-3,real,37,I2,0.4945104364151499
driven_dt1e-3,real,37,I1_plus_I3,0.30293239465420096
driven_dt1e-3,real,37,cos_theta3,0.12202058375255181
driven_dt1e-3,real,37,cos_theta1_plus_cos_theta3,0.22118285051823044
driven_dt1e-3,real,38,I2,0.5065265560642709
driven_dt1e-3,real,38,I1_plus_I3,0.3085256820710305
driven_dt1e-3,real,38,cos_theta3,0.1280791677104234
driven_dt1e-3,real,38,cos_theta1_plus_cos_theta3,0.2264395121131559
driven_dt1e-3,real,39,I2,0.5001144860855128
driven_dt1e-3,real,39,I1_plus_I3,0.3045699661977798
driven_dt1e-3,real,39,cos_theta3,0.12704506656797113
driven_dt1e-3,real,39,cos_theta1_plus_cos_theta3,0.22377092428482623
driven_dt1e-3,real,40,I2,0.4788418491596352
driven_dt1e-3,real,40,I1_plus_I3,0.291978774765379
driven_dt1e-3,real,40,cos_theta3,0.12116317948389099
driven_dt1e-3,real,40,cos_theta1_plus_cos_theta3,0.21655928735054766
driven_dt1e-3,real,41,I2,0.5075196113035231
driven_dt1e-3,real,41,I1_plus_I3,0.30895037284532817
driven_dt1e-3,real,41,cos_theta3,0.12509152268572332
driven_dt1e-3,real,41,cos_theta1_plus_cos_theta3,0.2252468478262542
driven_dt1e-3,real,42,I2,0.4874627193275346
driven_dt1e-3,real,42,I1_plus_I3,0.29840746965128145
driven_dt1e-3,real,42,cos_theta3,0.12735727707040184
driven_dt1e-3,real,42,cos_theta1_plus_cos_theta3,0.221854769667342
driven_dt1e-3,real,43,I2,0.4806100195912591
driven_dt1e-3,real,43,I1_plus_I3,0.2899864218120958
driven_dt1e-3,real,43,cos_theta3,0.12245278872467538
driven_dt1e-3,real,43,cos_theta1_plus_cos_theta3,0.2124902755882384
driven_dt1e-3,real,44,I2,0.5106144468983822
driven_dt1e-3,real,44,I1_plus_I3,0.3151386411354773
driven_dt1e-3,real,44,cos_theta3,0.1332355781804272
driven_dt1e-3,real,44,cos_theta1_plus_cos_theta3,0.2362338447159479
driven_dt1e-3,real,45,I2,0.47736079058055336
driven_dt1e-3,real,45,I1_plus_I3,0.2901638007528928
driven_dt1e-3,real,45,cos_theta3,0.1187794078014484
driven_dt1e-3,real,45,cos_theta1_plus_cos_theta3,0.20788309998170512
driven_dt1e-3,real,46,I2,0.4947240667430721
driven_dt1e-3,real,46,I1_plus_I3,0.2938861253212187
driven_dt1e-3,real,46,cos_theta3,0.11863973222985354
driven_dt1e-3,real,46,cos_theta1_plus_cos_theta3,0.21856880930391226
driven_dt1e-3,real,47,I2,0.4878808905077322
driven_dt1e-3,real,47,I1_plus_I3,0.29298678105812026
driven_dt1e-3,real,47,cos_theta3,0.12438298669779786
driven_dt1e-3,real,47,cos_theta1_plus_cos_theta3,0.2143121955150869
driven_dt1e-3,real,48,I2,0.48449691940351663
driven_dt1e-3,real,48,I1_plus_I3,0.2932355487444322
driven_dt1e-3,real,48,cos_theta3,0.12402522923969603
driven_dt1e-3,real,48,cos_theta1_plus_cos_theta3,0.21605670134893776
driven_dt1e-3,real,49,I2,0.4946191015906159
driven_dt1e-3,real,49,I1_plus_I3,0.3021428977527093
driven_dt1e-3,real,49,cos_theta3,0.12019166998721581
driven_dt1e-3,real,49,cos_theta1_plus_cos_theta3,0.21352571403012716
driven_dt1e-3,real,50,I2,0.517991991084656
driven_dt1e-3,real,50,I1_plus_I3,0.31602538000451375
driven_dt1e-3,real,50,cos_theta3,0.12788342801744648
driven_dt1e-3,real,50,cos_theta1_plus_cos_theta3,0.23013988807378513
driven_dt1e-3,real,51,I2,0.4867327575655634
driven_dt1e-3,real,51,I1_plus_I3,0.2995043427454547
driven_dt1e-3,real,51,cos_theta3,0.12099360992465416
driven_dt1e-3,real,51,cos_theta1_plus_cos_theta3,0.21678792015670748
driven_dt1e-3,real,52,I2,0.49351281249181317
driven_dt1e-3,real,52,I1_plus_I3,0.2964741473039462
driven_dt1e-3,real,52,cos_theta3,0.11835059387520588
driven_dt1e-3,real,52,cos_theta1_plus_cos_theta3,0.21055094481948877
driven_dt1e-3,real,53,I2,0.48341365919051776
driven_dt1e-3,real,53,I1_plus_I3,0.2936621262396356
driven_dt1e-3,real,53,cos_theta3,0.12330157048844176
driven_dt1e-3,real,53,cos_theta1_plus_cos_theta3,0.22033625863486073
driven_dt1e-3,real,54,I2,0.4711483800138548
driven_dt1e-3,real,54,I1_plus_I3,0.28690708250635816
driven_dt1e-3,real,54,cos_theta3,0.12329770486851589
driven_dt1e-3,real,54,cos_theta1_plus_cos_theta3,0.21814386084187815
driven_dt1e-3,real,55,I2,0.5070952916818126
driven_dt1e-3,real,55,I1_plus_I3,0.31186663971865547
driven_dt1e-3,real,55,cos_theta3,0.13259958906513072
driven_dt1e-3,real,55,cos_theta1_plus_cos_theta3,0.23703687042115426
driven_dt1e-3,real,56,I2,0.4899809541239266
driven_dt1e-3,real,56,I1_plus_I3,0.3014662158968968
driven_dt1e-3,real,56,cos_theta3,0.11700261443522324
driven_dt1e-3,real,56,cos_theta1_plus_cos_theta3,0.20692040062945724
driven_dt1e-3,real,57,I2,0.47533279537908785
driven_dt1e-3,real,57,I1_plus_I3,0.29185100522838103
driven_dt1e-3,real,57,cos_theta3,0.11623673013079419
driven_dt1e-3,real,57,cos_theta1_plus_cos_theta3,0.20734948192086905
driven_dt1e-3,real,58,I2,0.485680435792605
driven_dt1e-3,real,58,I1_plus_I3,0.2930819128545654
driven_dt1e-3,real,58,cos_theta3,0.12025873958296894
driven_dt1e-3,real,58,cos_theta1_plus_cos_theta3,0.208225753572885
driven_dt1e-3,real,59,I2,0.48043514723633013
driven_dt1e-3,real,59,I1_plus_I3,0.29288464065941183
driven_dt1e-3,real,59,cos_theta3,0.11722231123944066
driven_dt1e-3,real,59,cos_theta1_plus_cos_theta3,0.2061820596313324
driven_dt1e-3,real,60,I2,0.4873254985954326
driven_dt1e-3,real,60,I1_plus_I3,0.3038479237821252
driven_dt1e-3,real,60,cos_theta3,0.12000965285973791
driven_dt1e-3,real,60,cos_theta1_plus_cos_theta3,0.2143887864367088
driven_dt1e-3,real,61,I2,0.4852092054790019
driven_dt1e-3,real,61,I1_plus_I3,0.30022149236024753
driven_dt1e-3,real,61,cos_theta3,0.12014288742017754
driven_dt1e-3,real,61,cos_theta1_plus_cos_theta3,0.20982840076242001
driven_dt1e-3,real,62,I2,0.4851894871606897
driven_dt1e-3,real,62,I1_plus_I3,0.3018560332822852
driven_dt1e-3,real,62,cos_theta3,0.11681597965763184
driven_dt1e-3,real,62,cos_theta1_plus_cos_theta3,0.20553953563510935
driven_dt1e-3,real,63,I2,0.4947461224311569
driven_dt1e-3,real,63,I1_plus_I3,0.2995520021789557
driven_dt1e-3,real,63,cos_theta3,0.12520564693263284
driven_dt1e-3,real,63,cos_theta1_plus_cos_theta3,0.22192792566960223
driven_dt1e-3,real,64,I2,0.5007786105699256
driven_dt1e-3,real,64,I1_plus_I3,0.30511733889936354
driven_dt1e-3,real,64,cos_theta3,0.1258555605338414
driven_dt1e-3,real,64,cos_theta1_plus_cos_theta3,0.2200625241185504
driven_dt1e-3,real,65,I2,0.4922553833070485
driven_dt1e-3,real,65,I1_plus_I3,0.3042313259121907
driven_dt1e-3,real,65,cos_theta3,0.1217766042981593
driven_dt1e-3,real,65,cos_theta1_plus_cos_theta3,0.21375377197642606
driven_dt1e-3,real,66,I2,0.4924036389522618
driven_dt1e-3,real,66,I1_plus_I3,0.2999672272029054
driven_dt1e-3,real,66,cos_theta3,0.12452945480688589
driven_dt1e-3,real,66,cos_theta1_plus_cos_theta3,0.22402026797435598
driven_dt1e-3,real,67,I2,0.49341013514411325
driven_dt1e-3,real,67,I1_plus_I3,0.2994246497128683
driven_dt1e-3,real,67,cos_theta3,0.12636859613183274
driven_dt1e-3,real,67,cos_theta1_plus_cos_theta3,0.22138795478144357
driven_dt1e-3,real,68,I2,0.49110331146243186
driven_dt1e-3,real,68,I1_plus_I3,0.3078337995406518
driven_dt1e-3,real,68,cos_theta3,0.11820843536492084
driven_dt1e-3,real,68,cos_theta1_plus_cos_theta3,0.21701511845771881
