timestep,i,j,theta1,theta3,target_density,reconstructed_density,difference
fine,51,33,2.251474735072685,0.36651914291880905,0.0276984015942083,0.025642410935203763,-0.002055990659004539
fine,51,34,2.251474735072685,0.47123889803846875,0.026444564485005345,0.027314966554998044,0.0008704020699926984
fine,51,35,2.251474735072685,0.5759586531581287,0.026957497847861056,0.027930586913838738,0.0009730890659776815
fine,51,36,2.251474735072685,0.6806784082777884,0.026672534868496887,0.028191768434674358,0.0015192335661774713
fine,51,37,2.251474735072685,0.7853981633974481,0.03032006100435958,0.02829471718691218,-0.0020253438174474003
fine,51,38,2.251474735072685,0.890117918517108,0.03071900917546957,0.02877850129179829,-0.001940507883671283
fine,51,39,2.251474735072685,0.9948376736367677,0.028724268319919723,0.030843544119985602,0.0021192758000658785
fine,51,40,2.251474735072685,1.0995574287564271,0.03180186849705398,0.03142711680198132,-0.0003747516950726587
fine,51,41,2.251474735072685,1.204277183876087,0.03185886109292657,0.029646371767924572,-0.002212489325001999
fine,51,42,2.251474735072685,1.308996938995747,0.03305570560625683,0.03242767883261294,-0.0006280267736438888
fine,51,43,2.251474735072685,1.4137166941154065,0.03259976483927397,0.03321311918732367,0.0006133543480496967
fine,51,44,2.251474735072685,1.5184364492350664,0.03408157233196796,0.03295684935896406,-0.0011247229730038943
fine,51,45,2.251474735072685,1.6231562043547263,0.03328367598974825,0.032843118053639625,-0.0004405579361086223
fine,51,46,2.251474735072685,1.7278759594743858,0.037073683615293215,0.034162844424507774,-0.0029108391907854414
fine,51,47,2.251474735072685,1.8325957145940457,0.03619029837926363,0.035839376258336005,-0.0003509221209276256
fine,51,48,2.251474735072685,1.9373154697137056,0.034224053821650384,0.03768284214284894,0.003458788321198558
fine,51,49,2.251474735072685,2.042035224833365,0.03918240966258891,0.03540836792421979,-0.0037740417383691216
fine,51,50,2.251474735072685,2.146754979953025,0.039780831919253565,0.037168259211479655,-0.0026125727077739094
fine,51,51,2.251474735072685,2.251474735072685,0.03792857255338606,0.03837913511031865,0.0004505625569325919
fine,51,52,2.251474735072685,2.3561944901923444,0.040122787494491045,0.0411143123732147,0.000991524878723657
fine,51,53,2.251474735072685,2.4609142453120043,0.04214602464797709,0.04071932876152199,-0.0014266958864551024
fine,51,54,2.251474735072685,2.5656340004316642,0.044796180356065286,0.04044748993316929,-0.004348690422895998
fine,51,55,2.251474735072685,2.6703537555513237,0.04790227683113597,0.04264014560519286,-0.005262131225943115
fine,51,56,2.251474735072685,2.7750735106709836,0.04605001746526775,0.04535240583646347,-0.0006976116288042733
fine,51,57,2.251474735072685,2.8797932657906435,0.04818723981050025,0.0443395804676227,-0.003847659342877549
fine,51,58,2.251474735072685,2.984513020910303,0.04653445453018741,0.04821740137682871,0.0016829468466412964
fine,51,59,2.251474735072685,3.089232776029963,0.047531824957961995,0.049536898437879916,0.002005073479917921
fine,52,0,2.3561944901923444,-3.089232776029963,0.04938408432383003,0.05094322006601846,0.001559135742188432
fine,52,1,2.3561944901923444,-2.9845130209103035,0.053744017908103764,0.051063062899167046,-0.002680955008936718
fine,52,2,2.3561944901923444,-2.879793265790644,0.05360153641842141,0.05092192680766939,-0.002679609610752018
fine,52,3,2.3561944901923444,-2.7750735106709836,0.05172078075461714,0.050111510820477025,-0.001609269934140116
fine,52,4,2.3561944901923444,-2.670353755551324,0.05012498807017737,0.04992471375826446,-0.00020027431191291245
fine,52,5,2.3561944901923444,-2.5656340004316647,0.04938408432383003,0.04758427365816268,-0.0017998106656673465
fine,52,6,2.3561944901923444,-2.4609142453120048,0.04710438048891598,0.04993204380582583,0.0028276633169098536
fine,52,7,2.3561944901923444,-2.356194490192345,0.045793550783840085,0.045422794443028686,-0.0003707563408113998
fine,52,8,2.3561944901923444,-2.2514747350726854,0.04559407669828507,0.04746406903665539,0.0018699923383703188
fine,52,9,2.3561944901923444,-2.1467549799530254,0.04619249895495027,0.04457841425224902,-0.001614084702701253
fine,52,10,2.3561944901923444,-2.0420352248333655,0.040863691240838,0.04204267127468817,0.0011789800338501688
fine,52,11,2.3561944901923444,-1.9373154697137058,0.042687454308769406,0.04065986836064941,-0.0020275859481199976
fine,52,12,2.3561944901923444,-1.8325957145940461,0.041234143114011655,0.037823533147675545,-0.0034106099663361103
fine,52,13,2.3561944901923444,-1.7278759594743862,0.03869797259766954,0.03870483393731068,6.8613396411384975e-06
fine,52,14,2.3561944901923444,-1.6231562043547265,0.033511646373239536,0.03782029556262702,0.004308649189387483
fine,52,15,2.3561944901923444,-1.5184364492350668,0.03428104641752317,0.034806353662954696,0.000525307245431525
fine,52,16,2.3561944901923444,-1.413716694115407,0.03339766118149389,0.0348404539849927,0.0014427928034988075
fine,52,17,2.3561944901923444,-1.3089969389957472,0.031630890709435276,0.03430854428462831,0.002677653575193034
fine,52,18,2.3561944901923444,-1.2042771838760875,0.030946979558961064,0.030217591715594187,-0.0007293878433668778
fine,52,19,2.3561944901923444,-1.0995574287564276,0.029550660960076084,0.03248119492881437,0.0029305339687382866
fine,52,20,2.3561944901923444,-0.9948376736367679,0.030605023983723858,0.028519607984829012,-0.0020854159988948455
fine,52,21,2.3561944901923444,-0.8901179185171082,0.029066223895156864,0.027292732968089678,-0.001773490927067186
fine,52,22,2.3561944901923444,-0.7853981633974485,0.028695772021983174,0.027336449839419363,-0.001359322182563811
fine,52,23,2.3561944901923444,-0.6806784082777886,0.02804035716944533,0.027586953012616062,-0.0004534041568292693
fine,52,24,2.3561944901923444,-0.5759586531581289,0.02681501635817903,0.0253968893479449,-0.0014181270102341277
fine,52,25,2.3561944901923444,-0.4712388980384692,0.026957497847861056,0.026800245897735053,-0.0001572519501260028
fine,52,26,2.3561944901923444,-0.36651914291880927,0.025874638526276784,0.026297323647918758,0.0004226851216419733
fine,52,27,2.3561944901923444,-0.2617993877991496,0.027840883083890447,0.02628880014922995,-0.001552082934660498
fine,52,28,2.3561944901923444,-0.15707963267948988,0.028724268319919605,0.0260913859321586,-0.002632882387761007
fine,52,29,2.3561944901923444,-0.05235987755982996,0.026045616313895355,0.02687261860112505,0.0008270022872296952
fine,52,30,2.3561944901923444,0.05235987755982974,0.02744193491278045,0.026791421352085676,-0.0006505135606947737
fine,52,31,2.3561944901923444,0.15707963267948943,0.027413438614843903,0.027909441333623056,0.0004960027187791531
fine,52,32,2.3561944901923444,0.26179938779914935,0.02704298674167034,0.02854225133776336,0.0014992645960930188
fine,52,33,2.3561944901923444,0.36651914291880905,0.0282968238508733,0.027174980343171007,-0.0011218435077022942
fine,52,34,2.3561944901923444,0.47123889803846875,0.028866749809601744,0.02733878115691275,-0.0015279686526889942
fine,52,35,2.3561944901923444,0.5759586531581287,0.027869379381826754,0.027982615789767157,0.00011323640794040288
fine,52,36,2.3561944901923444,0.6806784082777884,0.02880975721372901,0.03100404069759291,0.002194283483863902
fine,52,37,2.3561944901923444,0.7853981633974481,0.02843930534055532,0.02994521952445001,0.0015059141838946882
fine,52,38,2.3561944901923444,0.890117918517108,0.03046254249404172,0.029535167753113874,-0.000927374740927845
fine,52,39,2.3561944901923444,0.9948376736367677,0.03245728334959183,0.030658864974367237,-0.001798418375224594
fine,52,40,2.3561944901923444,1.0995574287564271,0.03362563156498539,0.03117471891178548,-0.002450912653199907
fine,52,41,2.3561944901923444,1.204277183876087,0.03003509802499517,0.031161950300596705,0.0011268522756015358
fine,52,42,2.3561944901923444,1.308996938995747,0.03200134258260898,0.03424878444717725,0.002247441864568274
fine,52,43,2.3561944901923444,1.4137166941154065,0.03314119450006611,0.034161768211008865,0.001020573710942753
fine,52,44,2.3561944901923444,1.5184364492350664,0.033198187095938685,0.03349080257958735,0.0002926154836486658
fine,52,45,2.3561944901923444,1.6231562043547263,0.03587683910196322,0.036073606289536174,0.0001967671875729507
fine,52,46,2.3561944901923444,1.7278759594743858,0.03647526135862822,0.0346739836576563,-0.0018012777009719164
fine,52,47,2.3561944901923444,1.8325957145940457,0.03733015029672075,0.03787978523261349,0.0005496349358927385
fine,52,48,2.3561944901923444,1.9373154697137056,0.0369596984235475,0.03782831519406188,0.0008686167705143771
fine,52,49,2.3561944901923444,2.042035224833365,0.0410916616243296,0.038852725982249675,-0.0022389356420799283
fine,52,50,2.3561944901923444,2.146754979953025,0.04126263941194783,0.03924027429053559,-0.0020223651214122396
fine,52,51,2.3561944901923444,2.251474735072685,0.04146211349750317,0.03875664776987456,-0.0027054657276286143
fine,52,52,2.3561944901923444,2.3561944901923444,0.043228883969561725,0.0435534266459524,0.0003245426763906767
fine,52,53,2.3561944901923444,2.4609142453120043,0.042858432096387795,0.04473817974582043,0.0018797476494326337
fine,52,54,2.3561944901923444,2.5656340004316642,0.04659144712606027,0.04740166388995453,0.0008102167638942628
fine,52,55,2.3561944901923444,2.6703537555513237,0.048500699087800955,0.04737039898857679,-0.0011303000992241644
fine,52,56,2.3561944901923444,2.7750735106709836,0.05006799547430409,0.050039760748164186,-2.823472613990713e-05
fine,52,57,2.3561944901923444,2.8797932657906435,0.05043844734747809,0.04922756802972616,-0.001210879317751934
fine,52,58,2.3561944901923444,2.984513020910303,0.051549802966998785,0.05040675584577647,-0.001143047121222318
fine,52,59,2.3561944901923444,3.089232776029963,0.05060942513509623,0.051604037115081484,0.000994611979985252
fine,53,0,2.4609142453120043,-3.089232776029963,0.05457041054825949,0.05332359050965305,-0.0012468200386064401
fine,53,1,2.4609142453120043,-2.9845130209103035,0.05365852901429403,0.0546589284545807,0.0010003994402866742
fine,53,2,2.4609142453120043,-2.879793265790644,0.054997855017305905,0.051742418141995955,-0.00325543687530995
fine,53,3,2.4609142453120043,-2.7750735106709836,0.054997855017305905,0.05276635521958476,-0.002231499797721144
fine,53,4,2.4609142453120043,-2.670353755551324,0.052889128970010475,0.05307000698707006,0.00018087801705958528
fine,53,5,2.4609142453120043,-2.5656340004316647,0.05337356603492952,0.051752512618926196,-0.0016210534160033263
fine,53,6,2.4609142453120043,-2.4609142453120048,0.051549802966998355,0.0511972138430769,-0.0003525891239214568
fine,53,7,2.4609142453120043,-2.356194490192345,0.047674306447643935,0.049833242874647854,0.0021589364270039185
fine,53,8,2.4609142453120043,-2.2514747350726854,0.047674306447643935,0.04621372405326507,-0.0014605823943788648
fine,53,9,2.4609142453120043,-2.1467549799530254,0.04704738789304271,0.04519821453406758,-0.00184917335897513
fine,53,10,2.4609142453120043,-2.0420352248333655,0.04402678031178116,0.04143562216571958,-0.0025911581460615757
fine,53,11,2.4609142453120043,-1.9373154697137058,0.04282993579845119,0.03968016719759187,-0.003149768600859318
fine,53,12,2.4609142453120043,-1.8325957145940461,0.0418325653706763,0.041161926082370244,-0.0006706392883060533
fine,53,13,2.4609142453120043,-1.7278759594743862,0.039153913364652064,0.04151329536638148,0.0023593820017294154
fine,53,14,2.4609142453120043,-1.6231562043547265,0.03695969842354703,0.036564381271645234,-0.0003953171519017959
fine,53,15,2.4609142453120043,-1.5184364492350668,0.03493646127006072,0.03420150963345959,-0.0007349516366011305
fine,53,16,2.4609142453120043,-1.413716694115407,0.03285623152070148,0.034334527806734176,0.0014782962860326945
fine,53,17,2.4609142453120043,-1.3089969389957472,0.03157389811356215,0.033120932716945765,0.0015470346033836166
fine,53,18,2.4609142453120043,-1.2042771838760875,0.030776001771342234,0.03157255189242967,0.0007965501210874353
fine,53,19,2.4609142453120043,-1.0995574287564276,0.029607653555948688,0.03057812518481127,0.0009704716288625841
fine,53,20,2.4609142453120043,-0.9948376736367679,0.02940817947039363,0.02987944758035099,0.00047126810995735957
fine,53,21,2.4609142453120043,-0.8901179185171082,0.028809757213728762,0.0296084778813695,0.0007987206676407371
fine,53,22,2.4609142453120043,-0.7853981633974485,0.027413438614843674,0.026909551140781224,-0.0005038874740624505
fine,53,23,2.4609142453120043,-0.6806784082777886,0.026985994145797255,0.026440101107453554,-0.0005458930383437019
fine,53,24,2.4609142453120043,-0.5759586531581289,0.02735644601897094,0.026089203623075874,-0.001267242395895065
fine,53,25,2.4609142453120043,-0.4712388980384692,0.02618809780357727,0.02818082074539041,0.0019927229418131402
fine,53,26,2.4609142453120043,-0.36651914291880927,0.026786520060242257,0.02707759900084992,0.00029107894060766484
fine,53,27,2.4609142453120043,-0.2617993877991496,0.02815434236119092,0.02617199315317203,-0.001982349208018888
fine,53,28,2.4609142453120043,-0.15707963267948988,0.025988623718022272,0.026029737963423217,4.111424540094444e-05
fine,53,29,2.4609142453120043,-0.05235987755982996,0.02539020146135729,0.02578139538355671,0.000391193922199419
fine,53,30,2.4609142453120043,0.05235987755982974,0.02607411261183167,0.028543219198962272,0.0024691065871306032
fine,53,31,2.4609142453120043,0.15707963267948943,0.026872008954051542,0.02681014295345455,-6.18660005969919e-05
fine,53,32,2.4609142453120043,0.26179938779914935,0.027299453423097964,0.029217536019536288,0.0019180825964383239
fine,53,33,2.4609142453120043,0.36651914291880905,0.02715697193341594,0.026985099051529057,-0.00017187288188688296
fine,53,34,2.4609142453120043,0.47123889803846875,0.027185468231352254,0.027087960747809336,-9.750748354291766e-05
fine,53,35,2.4609142453120043,0.5759586531581287,0.027384942316907242,0.02751188316310298,0.00012694084619573748
fine,53,36,2.4609142453120043,0.6806784082777884,0.028638779426110195,0.02921850781112725,0.0005797283850170545
fine,53,37,2.4609142453120043,0.7853981633974481,0.028895246107537926,0.03045004907306652,0.0015548029655285955
fine,53,38,2.4609142453120043,0.890117918517108,0.031032468452770023,0.03098174982811017,-5.07186246598533e-05
fine,53,39,2.4609142453120043,0.9948376736367677,0.03197284628467228,0.03161771815875686,-0.00035512812591542015
fine,53,40,2.4609142453120043,1.0995574287564271,0.03419555752371367,0.03140003251049969,-0.0027955250132139786
fine,53,41,2.4609142453120043,1.204277183876087,0.034679994588632655,0.03110900263736104,-0.003570991951271616
fine,53,42,2.4609142453120043,1.308996938995747,0.03288472781863798,0.0332949456706157,0.0004102178519777219
fine,53,43,2.4609142453120043,1.4137166941154065,0.03542089833498007,0.03496873223329825,-0.0004521661016818196
fine,53,44,2.4609142453120043,1.5184364492350664,0.03710217991322902,0.034956897514253925,-0.0021452823989750944
fine,53,45,2.4609142453120043,1.6231562043547263,0.03676022433799219,0.03501039862203502,-0.001749825715957172
fine,53,46,2.4609142453120043,1.7278759594743858,0.038270528128622874,0.038412975387840866,0.00014244725921799123
fine,53,47,2.4609142453120043,1.8325957145940457,0.03983782451512608,0.0367591555830852,-0.0030786689320408817
fine,53,48,2.4609142453120043,1.9373154697137056,0.04140512090162996,0.039641153234390776,-0.0017639676672391857
