case,source,sector,angle,bin,theta,density
equilibrium,direct_trajectory,high,theta3,31,-0.39269908169872414,0.11409542739449398
equilibrium,direct_trajectory,high,theta3,32,-0.30543261909900776,0.11023497604930009
equilibrium,direct_trajectory,high,theta3,33,-0.21816615649929139,0.1095350041020946
equilibrium,direct_trajectory,high,theta3,34,-0.1308996938995748,0.11284396239797508
equilibrium,direct_trajectory,high,theta3,35,-0.04363323129985819,0.11140159596130923
equilibrium,direct_trajectory,high,theta3,36,0.04363323129985819,0.11326818782052385
equilibrium,direct_trajectory,high,theta3,37,0.13089969389957457,0.11335303290503361
equilibrium,direct_trajectory,high,theta3,38,0.21816615649929116,0.10991680698238851
equilibrium,direct_trajectory,high,theta3,39,0.30543261909900776,0.1131833427360141
equilibrium,direct_trajectory,high,theta3,40,0.39269908169872414,0.10940773647532998
equilibrium,direct_trajectory,high,theta3,41,0.4799655442984405,0.11354393434518056
equilibrium,direct_trajectory,high,theta3,42,0.5672320068981569,0.11517720222199336
equilibrium,direct_trajectory,high,theta3,43,0.6544984694978735,0.11434996264802325
equilibrium,direct_trajectory,high,theta3,44,0.7417649320975901,0.12075576652850979
equilibrium,direct_trajectory,high,theta3,45,0.8290313946973065,0.12094666796865675
equilibrium,direct_trajectory,high,theta3,46,0.9162978572970228,0.1198861044122848
equilibrium,direct_trajectory,high,theta3,47,1.0035643198967392,0.12497680948287014
equilibrium,direct_trajectory,high,theta3,48,1.0908307824964556,0.12851909176115245
equilibrium,direct_trajectory,high,theta3,49,1.178097245096172,0.13125534573659206
equilibrium,direct_trajectory,high,theta3,50,1.2653637076958888,0.13570971267335424
equilibrium,direct_trajectory,high,theta3,51,1.3526301702956056,0.1345430927613451
equilibrium,direct_trajectory,high,theta3,52,1.439896632895322,0.1381914313952646
equilibrium,direct_trajectory,high,theta3,53,1.5271630954950384,0.1446820803602609
equilibrium,direct_trajectory,high,theta3,54,1.6144295580947547,0.1492637149237877
equilibrium,direct_trajectory,high,theta3,55,1.7016960206944711,0.15191512381471758
equilibrium,direct_trajectory,high,theta3,56,1.7889624832941875,0.15882999820226265
equilibrium,direct_trajectory,high,theta3,57,1.8762289458939039,0.16179957616010412
equilibrium,direct_trajectory,high,theta3,58,1.9634954084936203,0.17227794409705893
equilibrium,direct_trajectory,high,theta3,59,2.050761871093337,0.17550205730842966
equilibrium,direct_trajectory,high,theta3,60,2.138028333693054,0.18252298805161193
equilibrium,direct_trajectory,high,theta3,61,2.2252947962927703,0.18771974947783449
equilibrium,direct_trajectory,high,theta3,62,2.3125612588924866,0.1956315536083692
equilibrium,direct_trajectory,high,theta3,63,2.399827721492203,0.2004889346965527
equilibrium,direct_trajectory,high,theta3,64,2.4870941840919194,0.20496451290444231
equilibrium,direct_trajectory,high,theta3,65,2.574360646691636,0.21092488009125265
equilibrium,direct_trajectory,high,theta3,66,2.661627109291352,0.2226122904824715
equilibrium,direct_trajectory,high,theta3,67,2.7488935718910685,0.22558186844031297
equilibrium,direct_trajectory,high,theta3,68,2.8361600344907854,0.22683333343683185
equilibrium,direct_trajectory,high,theta3,69,2.923426497090502,0.22914536198972268
equilibrium,direct_trajectory,high,theta3,70,3.0106929596902186,0.2329209682504068
equilibrium,direct_trajectory,high,theta3,71,3.097959422289935,0.23124527783133916
equilibrium,new_ensemble,low,theta1,0,-3.097959422289935,0.2380298130959315
equilibrium,new_ensemble,low,theta1,1,-3.0106929596902186,0.2382688424864788
equilibrium,new_ensemble,low,theta1,2,-2.923426497090502,0.23700850569995663
equilibrium,new_ensemble,low,theta1,3,-2.8361600344907854,0.23144563988358283
equilibrium,new_ensemble,low,theta1,4,-2.748893571891069,0.2247093570590677
equilibrium,new_ensemble,low,theta1,5,-2.6616271092913526,0.22055893764138257
equilibrium,new_ensemble,low,theta1,6,-2.574360646691636,0.21128025129922787
equilibrium,new_ensemble,low,theta1,7,-2.4870941840919194,0.2061737143193535
equilibrium,new_ensemble,low,theta1,8,-2.399827721492203,0.19789460542857842
equilibrium,new_ensemble,low,theta1,9,-2.3125612588924866,0.19307055772844178
equilibrium,new_ensemble,low,theta1,10,-2.2252947962927703,0.1859648658458081
equilibrium,new_ensemble,low,theta1,11,-2.138028333693054,0.17927204291048338
equilibrium,new_ensemble,low,theta1,12,-2.0507618710933375,0.1758821715536306
equilibrium,new_ensemble,low,theta1,13,-1.9634954084936207,0.1702975757926616
equilibrium,new_ensemble,low,theta1,14,-1.8762289458939043,0.15964990294100864
equilibrium,new_ensemble,low,theta1,15,-1.7889624832941877,0.15595581235982292
equilibrium,new_ensemble,low,theta1,16,-1.7016960206944713,0.152239991834042
equilibrium,new_ensemble,low,theta1,17,-1.6144295580947547,0.14435202194598074
equilibrium,new_ensemble,low,theta1,18,-1.5271630954950384,0.14311341510405376
equilibrium,new_ensemble,low,theta1,19,-1.439896632895322,0.13735497978632308
equilibrium,new_ensemble,low,theta1,20,-1.3526301702956054,0.13639886222413383
equilibrium,new_ensemble,low,theta1,21,-1.2653637076958888,0.1311184856874978
equilibrium,new_ensemble,low,theta1,22,-1.1780972450961724,0.1290106810617624
equilibrium,new_ensemble,low,theta1,23,-1.090830782496456,0.12844570250228693
equilibrium,new_ensemble,low,theta1,24,-1.0035643198967397,0.12609886848600424
equilibrium,new_ensemble,low,theta1,25,-0.9162978572970231,0.12118790100748676
equilibrium,new_ensemble,low,theta1,26,-0.8290313946973065,0.12073157217098734
equilibrium,new_ensemble,low,theta1,27,-0.7417649320975901,0.11823262854253819
equilibrium,new_ensemble,low,theta1,28,-0.6544984694978737,0.119558155162846
equilibrium,new_ensemble,low,theta1,29,-0.5672320068981571,0.1158857945262555
equilibrium,new_ensemble,low,theta1,30,-0.4799655442984405,0.1146037277951381
equilibrium,new_ensemble,low,theta1,31,-0.39269908169872414,0.11447334812756683
equilibrium,new_ensemble,low,theta1,32,-0.30543261909900776,0.11323474128563986
equilibrium,new_ensemble,low,theta1,33,-0.21816615649929139,0.11180056494235599
equilibrium,new_ensemble,low,theta1,34,-0.1308996938995748,0.11156153555180869
equilibrium,new_ensemble,low,theta1,35,-0.04363323129985819,0.11164845533018952
equilibrium,new_ensemble,low,theta1,36,0.04363323129985819,0.11214824405587935
equilibrium,new_ensemble,low,theta1,37,0.13089969389957457,0.11469064757351893
equilibrium,new_ensemble,low,theta1,38,0.21816615649929116,0.1154729255789465
equilibrium,new_ensemble,low,theta1,39,0.30543261909900776,0.11879760710201365
equilibrium,new_ensemble,low,theta1,40,0.39269908169872414,0.11801532909658609
equilibrium,new_ensemble,low,theta1,41,0.4799655442984405,0.11466891762892373
equilibrium,new_ensemble,low,theta1,42,0.5672320068981569,0.12001448399934542
equilibrium,new_ensemble,low,theta1,43,0.6544984694978735,0.12396933391567365
equilibrium,new_ensemble,low,theta1,44,0.7417649320975901,0.12136174056424844
equilibrium,new_ensemble,low,theta1,45,0.8290313946973065,0.1230132163534844
equilibrium,new_ensemble,low,theta1,46,0.9162978572970228,0.12379549435891198
equilibrium,new_ensemble,low,theta1,47,1.0035643198967392,0.1245125825305539
equilibrium,new_ensemble,low,theta1,48,1.0908307824964556,0.12720709566035995
equilibrium,new_ensemble,low,theta1,49,1.178097245096172,0.12868473189283425
equilibrium,new_ensemble,low,theta1,50,1.2653637076958888,0.13446489715516013
equilibrium,new_ensemble,low,theta1,51,1.3526301702956056,0.135899073498444
equilibrium,new_ensemble,low,theta1,52,1.439896632895322,0.14167923876076988
equilibrium,new_ensemble,low,theta1,53,1.5271630954950384,0.1423311370986262
equilibrium,new_ensemble,low,theta1,54,1.6144295580947547,0.14863282103123712
equilibrium,new_ensemble,low,theta1,55,1.7016960206944711,0.1509144652137342
equilibrium,new_ensemble,low,theta1,56,1.7889624832941875,0.15962817299641344
equilibrium,new_ensemble,low,theta1,57,1.8762289458939039,0.16343091330057521
equilibrium,new_ensemble,low,theta1,58,1.9634954084936203,0.17016719612509035
equilibrium,new_ensemble,low,theta1,59,2.050761871093337,0.17173175213594546
equilibrium,new_ensemble,low,theta1,60,2.138028333693054,0.17870706435100792
equilibrium,new_ensemble,low,theta1,61,2.2252947962927703,0.1889853281445423
equilibrium,new_ensemble,low,theta1,62,2.3125612588924866,0.19089756326892077
equilibrium,new_ensemble,low,theta1,63,2.399827721492203,0.19787287548398322
equilibrium,new_ensemble,low,theta1,64,2.4870941840919194,0.20354439102333305
equilibrium,new_ensemble,low,theta1,65,2.574360646691636,0.20760789066263735
equilibrium,new_ensemble,low,theta1,66,2.661627109291352,0.21401822431822434
equilibrium,new_ensemble,low,theta1,67,2.7488935718910685,0.22364458977390242
equilibrium,new_ensemble,low,theta1,68,2.8361600344907854,0.2253829853415192
equilibrium,new_ensemble,low,theta1,69,2.923426497090502,0.2328798162268667
equilibrium,new_ensemble,low,theta1,70,3.0106929596902186,0.2322061879444152
equilibrium,new_ensemble,low,theta1,71,3.097959422289935,0.23166293932953494
equilibrium,new_ensemble,low,theta3,0,-3.097959422289935,0.23796462326214587
equilibrium,new_ensemble,low,theta3,1,-3.0106929596902186,0.23579162880262486
equilibrium,new_ensemble,low,theta3,2,-2.923426497090502,0.23246694727955772
equilibrium,new_ensemble,low,theta3,3,-2.8361600344907854,0.22746906002265938
equilibrium,new_ensemble,low,theta3,4,-2.748893571891069,0.2244920576131156
equilibrium,new_ensemble,low,theta3,5,-2.6616271092913526,0.21973319974676458
equilibrium,new_ensemble,low,theta3,6,-2.574360646691636,0.21332286609117762
equilibrium,new_ensemble,low,theta3,7,-2.4870941840919194,0.20960704556539667
equilibrium,new_ensemble,low,theta3,8,-2.399827721492203,0.19602583019339037
equilibrium,new_ensemble,low,theta3,9,-2.3125612588924866,0.19407013517982144
equilibrium,new_ensemble,low,theta3,10,-2.2252947962927703,0.1913973519946106
equilibrium,new_ensemble,low,theta3,11,-2.138028333693054,0.1825532645443601
equilibrium,new_ensemble,low,theta3,12,-2.0507618710933375,0.1764906100022965
equilibrium,new_ensemble,low,theta3,13,-1.9634954084936207,0.16760306266285555
equilibrium,new_ensemble,low,theta3,14,-1.8762289458939043,0.1640610816938363
equilibrium,new_ensemble,low,theta3,15,-1.7889624832941877,0.15838956615448646
equilibrium,new_ensemble,low,theta3,16,-1.7016960206944713,0.15812880681934394
equilibrium,new_ensemble,low,theta3,17,-1.6144295580947547,0.15193577260970906
equilibrium,new_ensemble,low,theta3,18,-1.5271630954950384,0.14222248737565013
equilibrium,new_ensemble,low,theta3,19,-1.439896632895322,0.14374358349731484
equilibrium,new_ensemble,low,theta3,20,-1.3526301702956054,0.14037544208505728
equilibrium,new_ensemble,low,theta3,21,-1.2653637076958888,0.13529063504977812
equilibrium,new_ensemble,low,theta3,22,-1.1780972450961724,0.1339868383740655
equilibrium,new_ensemble,low,theta3,23,-1.090830782496456,0.1296191195104283
equilibrium,new_ensemble,low,theta3,24,-1.0035643198967397,0.1282066731117396
equilibrium,new_ensemble,low,theta3,25,-0.9162978572970231,0.12390414408188802
equilibrium,new_ensemble,low,theta3,26,-0.8290313946973065,0.12034043316827356
equilibrium,new_ensemble,low,theta3,27,-0.7417649320975901,0.12183979934534306
equilibrium,new_ensemble,low,theta3,28,-0.6544984694978737,0.11727651098034894
equilibrium,new_ensemble,low,theta3,29,-0.5672320068981571,0.11671153242087348
equilibrium,new_ensemble,low,theta3,30,-0.4799655442984405,0.12034043316827356
equilibrium,new_ensemble,low,theta3,31,-0.39269908169872414,0.11427777862620994
equilibrium,new_ensemble,low,theta3,32,-0.30543261909900776,0.11542946568975608
equilibrium,new_ensemble,low,theta3,33,-0.21816615649929139,0.11227862372345061
equilibrium,new_ensemble,low,theta3,34,-0.1308996938995748,0.11308263167347339
equilibrium,new_ensemble,low,theta3,35,-0.04363323129985819,0.11492967696406625
equilibrium,new_ensemble,low,theta3,36,0.04363323129985819,0.1116049954409991
equilibrium,new_ensemble,low,theta3,37,0.13089969389957457,0.11193094460992725
equilibrium,new_ensemble,low,theta3,38,0.21816615649929116,0.10956238064904936
equilibrium,new_ensemble,low,theta3,39,0.30543261909900776,0.11514697641001835
equilibrium,new_ensemble,low,theta3,40,0.39269908169872414,0.11551638546813692
equilibrium,new_ensemble,low,theta3,41,0.4799655442984405,0.11371280006673448
equilibrium,new_ensemble,low,theta3,42,0.5672320068981569,0.1129087921167117
equilibrium,new_ensemble,low,theta3,43,0.6544984694978735,0.11534254591137524
equilibrium,new_ensemble,low,theta3,44,0.7417649320975901,0.1163421233627549
equilibrium,new_ensemble,low,theta3,45,0.8290313946973065,0.11997102411015499
equilibrium,new_ensemble,low,theta3,46,0.9162978572970228,0.12251342762779457
equilibrium,new_ensemble,low,theta3,47,1.0035643198967392,0.12562080970490963
equilibrium,new_ensemble,low,theta3,48,1.0908307824964556,0.12588156904005215
equilibrium,new_ensemble,low,theta3,49,1.178097245096172,0.12562080970490963
equilibrium,new_ensemble,low,theta3,50,1.2653637076958888,0.13340012986999483
equilibrium,new_ensemble,low,theta3,51,1.3526301702956056,0.13820244762553627
equilibrium,new_ensemble,low,theta3,52,1.439896632895322,0.1404189019742477
equilibrium,new_ensemble,low,theta3,53,1.5271630954950384,0.14354801399595796
equilibrium,new_ensemble,low,theta3,54,1.6144295580947547,0.14654674635009696
equilibrium,new_ensemble,low,theta3,55,1.7016960206944711,0.15254421105837493
equilibrium,new_ensemble,low,theta3,56,1.7889624832941875,0.15350032862056417
equilibrium,new_ensemble,low,theta3,57,1.8762289458939039,0.15810707687474873
equilibrium,new_ensemble,low,theta3,58,1.9634954084936203,0.1671032739371657
equilibrium,new_ensemble,low,theta3,59,2.050761871093337,0.16805939149935495
equilibrium,new_ensemble,low,theta3,60,2.138028333693054,0.17625158061174917
equilibrium,new_ensemble,low,theta3,61,2.2252947962927703,0.18409609061062002
equilibrium,new_ensemble,low,theta3,62,2.3125612588924866,0.18659503423906917
equilibrium,new_ensemble,low,theta3,63,2.399827721492203,0.19263595883653759
equilibrium,new_ensemble,low,theta3,64,2.4870941840919194,0.20393553002604684
equilibrium,new_ensemble,low,theta3,65,2.574360646691636,0.20604333465178223
equilibrium,new_ensemble,low,theta3,66,2.661627109291352,0.21408341415200996
equilibrium,new_ensemble,low,theta3,67,2.7488935718910685,0.223188260937403
equilibrium,new_ensemble,low,theta3,68,2.8361600344907854,0.22929437536865704
equilibrium,new_ensemble,low,theta3,69,2.923426497090502,0.23516146040936375
equilibrium,new_ensemble,low,theta3,70,3.0106929596902186,0.24046356689059503
equilibrium,new_ensemble,low,theta3,71,3.097959422289935,0.23894247076893033
equilibrium,new_ensemble,middle,theta1,0,-3.097959422289935,0.23998198111028055
equilibrium,new_ensemble,middle,theta1,1,-3.0106929596902186,0.23322100673531024
equilibrium,new_ensemble,middle,theta1,2,-2.923426497090502,0.23322100673531024
equilibrium,new_ensemble,middle,theta1,3,-2.8361600344907854,0.2301774812932014
equilibrium,new_ensemble,middle,theta1,4,-2.748893571891069,0.22295997810191476
equilibrium,new_ensemble,middle,theta1,5,-2.6616271092913526,0.2176120691107807
equilibrium,new_ensemble,middle,theta1,6,-2.574360646691636,0.20639450390986533
equilibrium,new_ensemble,middle,theta1,7,-2.4870941840919194,0.1981552457487279
equilibrium,new_ensemble,middle,theta1,8,-2.399827721492203,0.19435083894609184
equilibrium,new_ensemble,middle,theta1,9,-2.3125612588924866,0.18874205634563418
equilibrium,new_ensemble,middle,theta1,10,-2.2252947962927703,0.1849593890104418
equilibrium,new_ensemble,middle,theta1,11,-2.138028333693054,0.17750275167727517
equilibrium,new_ensemble,middle,theta1,12,-2.0507618710933375,0.1703287274208758
equilibrium,new_ensemble,middle,theta1,13,-1.9634954084936207,0.1692634935161377
equilibrium,new_ensemble,middle,theta1,14,-1.8762289458939043,0.16595909446470528
equilibrium,new_ensemble,middle,theta1,15,-1.7889624832941877,0.15635024985461887
equilibrium,new_ensemble,middle,theta1,16,-1.7016960206944713,0.15535023435221168
