observable,bin_index,abs_left,abs_right,a_center,positive_count,negative_count,qualifies_ge_20_each,log_count_ratio
medium_entropy,321,153.60127562811806,154.0797842749346,153.84052995152632,0,0,0,nan
medium_entropy,322,154.0797842749346,154.5582929217512,154.3190385983429,0,0,0,nan
medium_entropy,323,154.5582929217512,155.03680156856774,154.79754724515948,0,0,0,nan
medium_entropy,324,155.03680156856774,155.51531021538432,155.27605589197603,1,0,0,nan
medium_entropy,325,155.51531021538432,155.9938188622009,155.7545645387926,1,0,0,nan
medium_entropy,326,155.9938188622009,156.47232750901745,156.23307318560916,1,0,0,nan
medium_entropy,327,156.47232750901745,156.95083615583403,156.71158183242574,1,0,0,nan
medium_entropy,328,156.95083615583403,157.42934480265058,157.19009047924231,0,0,0,nan
medium_entropy,329,157.42934480265058,157.90785344946715,157.66859912605887,0,0,0,nan
medium_entropy,330,157.90785344946715,158.38636209628373,158.14710777287544,0,0,0,nan
medium_entropy,331,158.38636209628373,158.86487074310028,158.625616419692,2,0,0,nan
medium_entropy,332,158.86487074310028,159.34337938991686,159.10412506650857,1,0,0,nan
medium_entropy,333,159.34337938991686,159.8218880367334,159.58263371332515,1,0,0,nan
medium_entropy,334,159.8218880367334,160.30039668355,160.0611423601417,0,0,0,nan
medium_entropy,335,160.30039668355,160.77890533036657,160.53965100695828,0,0,0,nan
medium_entropy,336,160.77890533036657,161.25741397718312,161.01815965377483,0,0,0,nan
medium_entropy,337,161.25741397718312,161.7359226239997,161.4966683005914,0,0,0,nan
medium_entropy,338,161.7359226239997,162.21443127081625,161.97517694740796,0,0,0,nan
medium_entropy,339,162.21443127081625,162.69293991763283,162.45368559422454,0,0,0,nan
medium_entropy,340,162.69293991763283,163.17144856444938,162.93219424104112,0,0,0,nan
medium_entropy,341,163.17144856444938,163.64995721126596,163.41070288785767,0,0,0,nan
medium_entropy,342,163.64995721126596,164.12846585808254,163.88921153467425,0,0,0,nan
medium_entropy,343,164.12846585808254,164.60697450489909,164.3677201814908,0,0,0,nan
medium_entropy,344,164.60697450489909,165.08548315171566,164.84622882830737,0,0,0,nan
medium_entropy,345,165.08548315171566,165.56399179853221,165.32473747512395,0,0,0,nan
medium_entropy,346,165.56399179853221,166.0425004453488,165.8032461219405,0,0,0,nan
medium_entropy,347,166.0425004453488,166.52100909216537,166.28175476875708,0,0,0,nan
medium_entropy,348,166.52100909216537,166.99951773898192,166.76026341557363,0,0,0,nan
medium_entropy,349,166.99951773898192,167.4780263857985,167.2387720623902,0,0,0,nan
medium_entropy,350,167.4780263857985,167.95653503261505,167.7172807092068,0,0,0,nan
medium_entropy,351,167.95653503261505,168.43504367943163,168.19578935602334,0,0,0,nan
medium_entropy,352,168.43504367943163,168.9135523262482,168.67429800283992,0,0,0,nan
medium_entropy,353,168.9135523262482,169.39206097306476,169.15280664965647,0,0,0,nan
medium_entropy,354,169.39206097306476,169.87056961988134,169.63131529647305,0,0,0,nan
medium_entropy,355,169.87056961988134,170.3490782666979,170.10982394328963,1,0,0,nan
medium_entropy,356,170.3490782666979,170.82758691351447,170.58833259010618,0,0,0,nan
medium_entropy,357,170.82758691351447,171.30609556033104,171.06684123692276,0,0,0,nan
medium_entropy,358,171.30609556033104,171.7846042071476,171.5453498837393,0,0,0,nan
medium_entropy,359,171.7846042071476,172.26311285396417,172.02385853055588,0,0,0,nan
medium_entropy,360,172.26311285396417,172.74162150078072,172.50236717737246,0,0,0,nan
medium_entropy,361,172.74162150078072,173.2201301475973,172.980875824189,0,0,0,nan
medium_entropy,362,173.2201301475973,173.69863879441388,173.4593844710056,0,0,0,nan
medium_entropy,363,173.69863879441388,174.17714744123043,173.93789311782214,0,0,0,nan
medium_entropy,364,174.17714744123043,174.655656088047,174.41640176463872,0,0,0,nan
medium_entropy,365,174.655656088047,175.13416473486356,174.8949104114553,0,0,0,nan
medium_entropy,366,175.13416473486356,175.61267338168014,175.37341905827185,0,0,0,nan
medium_entropy,367,175.61267338168014,176.0911820284967,175.85192770508843,0,0,0,nan
medium_entropy,368,176.0911820284967,176.56969067531327,176.33043635190498,0,0,0,nan
medium_entropy,369,176.56969067531327,177.04819932212985,176.80894499872156,0,0,0,nan
medium_entropy,370,177.04819932212985,177.5267079689464,177.2874536455381,0,0,0,nan
medium_entropy,371,177.5267079689464,178.00521661576298,177.7659622923547,1,0,0,nan
medium_entropy,372,178.00521661576298,178.48372526257953,178.24447093917126,0,0,0,nan
medium_entropy,373,178.48372526257953,178.9622339093961,178.72297958598782,0,0,0,nan
medium_entropy,374,178.9622339093961,179.44074255621268,179.2014882328044,0,0,0,nan
medium_entropy,375,179.44074255621268,179.91925120302923,179.67999687962094,0,0,0,nan
medium_entropy,376,179.91925120302923,180.3977598498458,180.15850552643752,0,0,0,nan
medium_entropy,377,180.3977598498458,180.87626849666236,180.6370141732541,0,0,0,nan
medium_entropy,378,180.87626849666236,181.35477714347894,181.11552282007065,0,0,0,nan
medium_entropy,379,181.35477714347894,181.83328579029552,181.59403146688723,0,0,0,nan
medium_entropy,380,181.83328579029552,182.31179443711207,182.07254011370378,0,0,0,nan
medium_entropy,381,182.31179443711207,182.79030308392865,182.55104876052036,0,0,0,nan
medium_entropy,382,182.79030308392865,183.2688117307452,183.02955740733694,0,0,0,nan
medium_entropy,383,183.2688117307452,183.74732037756178,183.5080660541535,0,0,0,nan
medium_entropy,384,183.74732037756178,184.22582902437836,183.98657470097007,0,0,0,nan
medium_entropy,385,184.22582902437836,184.7043376711949,184.46508334778662,0,0,0,nan
medium_entropy,386,184.7043376711949,185.18284631801149,184.9435919946032,0,0,0,nan
medium_entropy,387,185.18284631801149,185.66135496482804,185.42210064141977,0,0,0,nan
medium_entropy,388,185.66135496482804,186.1398636116446,185.90060928823632,0,0,0,nan
medium_entropy,389,186.1398636116446,186.6183722584612,186.3791179350529,0,0,0,nan
medium_entropy,390,186.6183722584612,187.09688090527774,186.85762658186945,0,0,0,nan
medium_entropy,391,187.09688090527774,187.57538955209432,187.33613522868603,1,0,0,nan
